,Dato,Hjemmelag,Bortelag,Tilskuertall,Mål_hjemmelag,Mål_bortelag,Resultat,Form1,Form3,Form5,Mål forrige hjemmekamp,TV-kanal,Ukedag,16. mai,Derby,Temp,Vind,Precip,Temp.dist,Wind.dist,Precip.dist
298,06.05.2018,Bodø/Glimt,Strømsgodset,2 834,2,2,U,U,UUT,UUTVT,0,Eurosport Player,7,0,,12.3,10.3,13.5,28.808067080504483,28.808067080504483,59.04839823970596
299,06.05.2018,Kristiansund BK,Stabæk,3 914,1,0,V,V,VUV,VUVUU,1,Eurosport Player,7,0,,8.8,0.7,9.6,35.13357889282683,35.13357889282683,57.666536794393146
300,06.05.2018,Lillestrøm,Sandefjord,4 715,1,0,V,V,VTV,VTVVV,0,Eurosport Player,7,0,,10.2,3.2,0,52.678549110759114,52.678549110759114,53.328534614890636
301,06.05.2018,Odd,Start,6 530,3,0,V,T,TVV,TVVVU,3,Eurosport Player,7,0,,5.4,0.5,0,13.115007011078326,9.104780457799261,11.949518975619416
302,06.05.2018,Brann,Tromsø,9 755,3,0,V,U,UVU,UVUVV,3,Eurosport Norge,7,0,,9.7,7,1,12.167235925062082,16.849946387066986,10.850327030298939
303,07.05.2018,Sarpsborg 08,Molde,4 842,2,2,U,U,UVT,UVTUV,0,MAX,1,0,,9.1,3.8,0,24.701992008855296,24.701992008855296,33.203082435582665
304,12.05.2018,Sandefjord,Vålerenga,3 826,0,1,T,V,VTV,VTVUT,0,MAX,6,0,,-,-,-,,,
305,12.05.2018,Start,Brann,4 859,0,1,T,V,VTU,VTUVT,0,Eurosport Norge,6,0,,8.8,1.2,0,50.53401510351483,50.53401510351483,7.831012128986901
306,13.05.2018,Strømsgodset,Sarpsborg 08,5 875,1,2,T,U,UUV,UUVTU,0,Eurosport Norge,7,0,,5.2,0.1,0,8.913903973274172,8.913903973274172,8.913903973274172
307,13.05.2018,Haugesund,Kristiansund BK,4 063,3,2,V,U,UTV,UTVVU,1,Eurosport Player,7,0,,6.3,0.3,0,26.57988818367971,18.69480043695725,5.46538547670551
308,13.05.2018,Molde,Bodø/Glimt,6 768,1,2,T,U,UUU,UUUTV,0,Eurosport Player,7,0,,8.2,2.5,0,38.887766885616344,38.887766885616344,8.826837923081913
309,13.05.2018,Ranheim TF,Odd,2 013,3,1,V,U,UUT,UUTTV,2,Eurosport Player,7,0,,8.4,1.6,0,26.97645560688668,25.580946693105897,26.97645560688668
310,13.05.2018,Tromsø,Lillestrøm,3 885,1,2,T,V,VVT,VVTVV,0,Eurosport Player,7,0,,9.1,3.2,0,37.717269397763395,42.09709051550441,113.35405751673258
311,13.05.2018,Stabæk,Rosenborg,4 561,0,1,T,V,VVU,VVUVU,3,Eurosport Norge,7,0,,-,-,-,,,
312,16.05.2018,Rosenborg,Lillestrøm,21 045,3,0,V,T,TVV,TVVTV,1,TVNorge,3,1,,10.1,0.8,2,14.23851324410345,8.407695116557067,14.23851324410345
313,16.05.2018,Bodø/Glimt,Tromsø,4 731,0,1,T,T,TUU,TUUUT,2,VOX,3,1,,7.6,0.6,1,28.808067080504483,28.808067080504483,59.04839823970596
314,16.05.2018,Brann,Haugesund,12 914,1,1,U,V,VUT,VUTVV,3,Eurosport 1,3,1,,10.4,4.2,0.3,12.167235925062082,16.849946387066986,10.850327030298939
315,16.05.2018,Kristiansund BK,Ranheim TF,4 234,1,3,T,V,VUU,VUUTT,1,Eurosport Player,3,1,,8,1.2,0,35.13357889282683,18.251197865960034,57.666536794393146
316,16.05.2018,Molde,Strømsgodset,6 770,2,0,V,T,TUT,TUTUV,1,Eurosport Player,3,1,,8.5,4.2,0,38.887766885616344,38.887766885616344,8.826837923081913
317,16.05.2018,Odd,Sandefjord,6 122,5,0,V,T,TVT,TVTVU,3,Eurosport Player,3,1,,7.7,0.9,0,13.115007011078326,2.2043416974473047,11.949518975619416
318,16.05.2018,Sarpsborg 08,Start,5 630,4,0,V,T,TUU,TUUVT,2,Eurosport Player,3,1,,9,2.7,0,24.701992008855296,33.203082435582665,33.203082435582665
319,16.05.2018,Vålerenga,Stabæk,11 124,1,0,V,T,TVV,TVVUV,2,Eurosport Player,3,1,1.0,15.5,2.4,0,8.216462809598152,8.216462809598152,6.568700558666896
320,21.05.2018,Haugesund,Rosenborg,6 502,1,2,T,U,UVU,UVUTV,3,Eurosport Norge,1,0,,11.4,0.5,0,26.57988818367971,18.69480043695725,5.46538547670551
321,21.05.2018,Kristiansund BK,Strømsgodset,3 886,4,0,V,T,TVV,TVVUU,1,Eurosport Player,1,0,,11.4,4.7,0,35.13357889282683,18.251197865960034,57.666536794393146
322,21.05.2018,Ranheim TF,Molde,2 655,3,1,V,T,TVU,TVUUT,3,Eurosport Player,1,0,,12.6,1.7,0,26.97645560688668,25.580946693105897,26.97645560688668
323,21.05.2018,Sandefjord,Sarpsborg 08,2 850,0,1,T,V,VTU,VTUUV,0,Eurosport Player,1,0,,-,-,-,,,
324,21.05.2018,Stabæk,Odd,3 380,2,1,V,V,VTV,VTVVU,0,Eurosport Player,1,0,,-,-,-,,,
325,21.05.2018,Start,Bodø/Glimt,3 500,1,0,V,T,TTU,TTUUU,0,Eurosport Player,1,0,,10.4,2.7,0,50.53401510351483,7.428368758361701,7.831012128986901
326,21.05.2018,Tromsø,Vålerenga,3 914,3,0,V,T,TTV,TTVUV,1,Eurosport Player,1,0,,7.6,4.8,11.5,37.717269397763395,42.09709051550441,113.35405751673258
327,21.05.2018,Lillestrøm,Brann,6 078,1,1,U,V,VTV,VTVVT,1,Eurosport Player,1,0,,8.7,2.7,0,52.678549110759114,52.678549110759114,53.328534614890636
328,26.05.2018,Vålerenga,Lillestrøm,13 527,1,0,V,U,UVT,UVTVV,1,Eurosport Norge,6,0,1.0,20.2,2,0,8.216462809598152,8.216462809598152,6.568700558666896
329,27.05.2018,Molde,Start,6 335,3,1,V,V,VVT,VVTVT,2,Eurosport Norge,7,0,,10.3,5,0,38.887766885616344,38.887766885616344,8.826837923081913
330,27.05.2018,Bodø/Glimt,Ranheim TF,2 961,4,0,V,V,VTV,VTVUU,0,Eurosport Player,7,0,,7.4,4.2,0.2,28.808067080504483,28.808067080504483,59.04839823970596
331,27.05.2018,Haugesund,Tromsø,4 192,1,0,V,T,TUV,TUVUT,1,Eurosport Player,7,0,,10.3,0.2,0,26.57988818367971,18.69480043695725,5.46538547670551
332,27.05.2018,Odd,Kristiansund BK,5 196,1,2,T,V,VVV,VVVVT,5,Eurosport Player,7,0,,9.8,0.2,0,13.115007011078326,9.104780457799261,11.949518975619416
333,27.05.2018,Strømsgodset,Sandefjord,6 110,2,0,V,T,TVT,TVTVT,1,Eurosport Player,7,0,,13.4,0.4,0,8.913903973274172,8.913903973274172,8.913903973274172
334,27.05.2018,Rosenborg,Brann,19 806,1,2,T,T,TVT,TVTUT,3,TVNorge,7,0,,5.1,1.3,0,14.23851324410345,13.603099865910426,14.23851324410345
335,28.05.2018,Sarpsborg 08,Stabæk,4 658,4,2,V,T,TVT,TVTUU,4,MAX,1,0,,14,0.4,0.4,24.701992008855296,24.701992008855296,33.203082435582665
336,09.06.2018,Kristiansund BK,Molde,4 277,1,0,V,T,TVT,TVTVV,4,Eurosport Norge,6,0,1.0,6.9,1.6,0,35.13357889282683,35.13357889282683,57.666536794393146
337,10.06.2018,Lillestrøm,Odd,5 060,0,0,U,V,VUV,VUVTV,1,Eurosport Norge,7,0,,11.6,2.6,4.9,52.678549110759114,52.678549110759114,53.816663086609736
338,10.06.2018,Ranheim TF,Sarpsborg 08,2 039,2,1,V,V,VVT,VVTVU,3,Eurosport Player,7,0,,8.5,2.1,0,26.97645560688668,25.580946693105897,26.97645560688668
339,10.06.2018,Sandefjord,Haugesund,2 493,0,2,T,V,VTU,VTUVU,0,Eurosport Player,7,0,,-,-,-,,,
340,10.06.2018,Stabæk,Bodø/Glimt,3 510,0,0,U,V,VVV,VVVTV,2,Eurosport Player,7,0,,-,-,-,,,
341,10.06.2018,Start,Strømsgodset,4 602,1,1,U,V,VVV,VVVTV,1,Eurosport Player,7,0,,16.4,1.1,4.9,50.53401510351483,50.53401510351483,7.66476874015334
342,10.06.2018,Brann,Vålerenga,12 004,0,0,U,T,TUU,TUUTV,1,TVNorge,7,0,,13.9,1.5,0,12.167235925062082,16.849946387066986,10.850327030298939
343,11.06.2018,Tromsø,Rosenborg,5 214,2,1,V,V,VVT,VVTTV,3,MAX,1,0,,5,6.3,3,37.717269397763395,42.09709051550441,113.35405751673258
344,23.06.2018,Molde,Stabæk,6 294,3,0,V,U,UVV,UVVVT,3,Eurosport Norge,6,0,,3.3,4.8,3.7,38.887766885616344,38.887766885616344,8.826837923081913
345,24.06.2018,Sarpsborg 08,Tromsø,5 240,2,3,T,V,VVT,VVTVT,4,Eurosport Norge,7,0,,6.4,1.7,0.1,24.701992008855296,33.203082435582665,33.203082435582665
346,24.06.2018,Bodø/Glimt,Sandefjord,2 615,1,1,U,T,TVT,TVTVT,4,Eurosport Player,7,0,,7.6,8,0,28.808067080504483,28.808067080504483,59.04839823970596
347,24.06.2018,Haugesund,Lillestrøm,4 311,2,2,U,U,UVU,UVUVT,1,Eurosport Player,7,0,,10.5,0.7,0,26.57988818367971,18.69480043695725,5.46538547670551
348,24.06.2018,Start,Kristiansund BK,4 010,2,0,V,U,UVV,UVVVT,1,Eurosport Player,7,0,,15,1.6,0,50.53401510351483,50.53401510351483,7.66476874015334
349,24.06.2018,Strømsgodset,Ranheim TF,5 431,3,0,V,V,VVV,VVVTV,2,Eurosport Player,7,0,,10.1,0.3,0,8.913903973274172,8.913903973274172,8.913903973274172
350,24.06.2018,Rosenborg,Vålerenga,16 249,3,0,V,V,VTT,VTTVT,1,Eurosport Norge,7,0,,9.1,1.8,0.2,14.23851324410345,13.603099865910426,14.23851324410345
351,25.06.2018,Odd,Brann,6 761,0,1,T,U,UTV,UTVVV,1,MAX,1,0,,13.4,0,0,13.115007011078326,9.104780457799261,11.949518975619416
352,30.06.2018,Vålerenga,Bodø/Glimt,7 872,2,2,U,U,UUV,UUVVT,1,Eurosport Norge,6,0,,13.6,5.4,0,8.216462809598152,8.216462809598152,6.568700558666896
353,01.07.2018,Brann,Molde,11 371,0,4,T,V,VVV,VVVVV,0,MAX,7,0,,9.3,1.2,0,12.167235925062082,16.849946387066986,10.850327030298939
354,01.07.2018,Sandefjord,Rosenborg,3 849,0,1,T,U,UTV,UTVTV,0,Eurosport Norge,7,0,,-,-,-,,,
355,01.07.2018,Kristiansund BK,Sarpsborg 08,3 978,1,1,U,T,TVV,TVVTV,1,Eurosport Pluss,7,0,,12.1,1.6,0,35.13357889282683,35.13357889282683,57.666536794393146
356,01.07.2018,Ranheim TF,Start,1 600,2,0,V,V,VVV,VVVVT,2,Eurosport Pluss,7,0,,7.8,2.5,0,26.97645560688668,25.580946693105897,26.97645560688668
357,01.07.2018,Tromsø,Odd,3 387,2,1,V,T,TUT,TUTVV,2,Eurosport Pluss,7,0,,7.8,9.7,0,37.717269397763395,42.09709051550441,113.35405751673258
358,01.07.2018,Stabæk,Haugesund,3 035,2,1,V,U,UTV,UTVTU,0,Eurosport Norge,7,0,,-,-,-,,,
359,02.07.2018,Lillestrøm,Strømsgodset,4 842,1,1,U,U,UUV,UUVUV,0,MAX,1,0,,9.5,3.3,0,52.678549110759114,52.678549110759114,53.816663086609736
360,07.07.2018,Rosenborg,Tromsø,15 384,2,1,V,V,VTV,VTVVV,3,Eurosport Norge,6,0,,10.5,1.4,1,14.23851324410345,13.603099865910426,14.23851324410345
361,08.07.2018,Bodø/Glimt,Brann,3 082,2,2,U,U,UUU,UUUVV,1,Eurosport Norge,7,0,,7.6,0.7,0.3,28.808067080504483,28.808067080504483,59.04839823970596
362,08.07.2018,Haugesund,Sandefjord,3 504,4,2,V,V,VUT,VUTVT,2,Eurosport Pluss,7,0,,9.7,3.2,0.1,26.57988818367971,18.69480043695725,5.46538547670551
363,08.07.2018,Odd,Lillestrøm,5 421,3,1,V,U,UUU,UUUVU,0,Eurosport Pluss,7,0,,9.7,0.6,0,13.115007011078326,2.2043416974473047,11.949518975619416
364,08.07.2018,Sarpsborg 08,Ranheim TF,4 100,4,1,V,V,VVV,VVVVV,2,Eurosport Pluss,7,0,,6.8,3.4,0,24.701992008855296,33.203082435582665,33.203082435582665
365,08.07.2018,Start,Stabæk,4 282,2,1,V,V,VVU,VVUVV,2,Eurosport Pluss,7,0,,14.1,2,0,50.53401510351483,7.428368758361701,7.66476874015334
366,08.07.2018,Molde,Vålerenga,7 012,5,1,V,T,TVV,TVVVV,3,MAX,7,0,,9.2,1.8,0.5,38.887766885616344,38.887766885616344,8.826837923081913
367,09.07.2018,Strømsgodset,Kristiansund BK,5 496,2,3,T,U,UVV,UVVTV,3,MAX,1,0,,15.4,0.2,1,8.913903973274172,8.913903973274172,8.913903973274172
368,04.08.2018,Ranheim TF,Rosenborg,2 919,1,3,T,V,VVV,VVVVV,2,Eurosport Norge,6,0,1.0,14.3,0.8,8.4,26.97645560688668,25.580946693105897,26.97645560688668
369,05.08.2018,Strømsgodset,Bodø/Glimt,5 433,4,0,V,U,UUU,UUUUV,2,Eurosport Norge,7,0,,17.2,0.1,0,8.913903973274172,8.913903973274172,8.913903973274172
370,05.08.2018,Kristiansund BK,Odd,4 003,1,1,U,V,VVT,VVTUT,1,Eurosport Pluss,7,0,,10,0.9,10.1,35.13357889282683,18.251197865960034,57.666536794393146
371,05.08.2018,Stabæk,Sarpsborg 08,3 352,1,3,T,V,VUT,VUTVV,2,Eurosport Pluss,7,0,,-,-,-,,,
372,05.08.2018,Tromsø,Haugesund,3 713,1,2,T,V,VVU,VVUTV,2,Eurosport Pluss,7,0,,11.5,4.7,1.5,37.717269397763395,42.09709051550441,113.35405751673258
373,05.08.2018,Vålerenga,Sandefjord,7 008,2,2,U,V,VTU,VTUTV,2,Eurosport Pluss,7,0,,19.7,0.7,0,8.216462809598152,8.216462809598152,6.568700558666896
374,05.08.2018,Lillestrøm,Molde,4 529,2,2,U,V,VUU,VUUUV,1,Eurosport Norge,7,0,,15.9,3.8,0,52.678549110759114,52.678549110759114,53.816663086609736
375,06.08.2018,Brann,Start,9 865,4,1,V,V,VVV,VVVUV,0,MAX,1,0,,11.4,2,1.9,12.167235925062082,16.849946387066986,10.850327030298939
376,10.08.2018,Sandefjord,Tromsø,5 319,1,0,V,U,UVT,UVTUT,0,Eurosport Norge,5,0,,-,-,-,,,
377,12.08.2018,Rosenborg,Stabæk,14 046,1,1,U,T,TVV,TVVVU,2,MAX,7,0,,9,2.1,0.8,14.23851324410345,8.407695116557067,17.192677991445176
378,12.08.2018,Start,Ranheim TF,3 714,0,0,U,T,TVV,TVVVV,2,Eurosport Norge,7,0,,12.3,4.3,0,50.53401510351483,50.53401510351483,7.66476874015334
379,12.08.2018,Bodø/Glimt,Kristiansund BK,2 804,3,0,V,V,VUU,VUUUU,2,Eurosport Pluss,7,0,,10.9,2.2,5.6,28.808067080504483,28.808067080504483,59.04839823970596
380,12.08.2018,Molde,Brann,7 640,5,1,V,U,UVT,UVTVV,5,Eurosport Pluss,7,0,,6.5,2,0.1,38.887766885616344,38.887766885616344,8.826837923081913
381,12.08.2018,Sarpsborg 08,Lillestrøm,4 947,2,0,V,U,UVU,UVUUU,4,Eurosport Pluss,7,0,,11.3,1.5,0,24.701992008855296,24.701992008855296,33.203082435582665
382,12.08.2018,Odd,Strømsgodset,5 163,2,2,U,U,UVV,UVVTU,3,Eurosport Norge,7,0,,7.6,0.3,0.1,13.115007011078326,9.104780457799261,11.949518975619416
383,13.08.2018,Haugesund,Vålerenga,4 083,1,0,V,T,TVV,TVVUT,4,MAX,1,0,,10.4,1.9,0,26.57988818367971,18.69480043695725,5.46538547670551
384,19.08.2018,Kristiansund BK,Rosenborg,4 277,0,2,T,V,VUT,VUTUV,1,MAX,7,0,,10.2,2.5,34.5,35.13357889282683,35.13357889282683,57.666536794393146
385,19.08.2018,Brann,Sarpsborg 08,11 103,2,0,V,V,VTV,VTVUT,4,Eurosport Norge,7,0,,12.3,2.7,15.3,12.167235925062082,16.849946387066986,10.850327030298939
386,19.08.2018,Lillestrøm,Haugesund,4 676,1,1,U,V,VUV,VUVUU,2,Eurosport Pluss,7,0,,13.8,2.8,1.5,52.678549110759114,52.678549110759114,53.816663086609736
387,19.08.2018,Ranheim TF,Sandefjord,1 393,1,1,U,U,UTV,UTVVV,1,Eurosport Pluss,7,0,,11.2,6.2,4.3,26.97645560688668,25.580946693105897,29.934763997721255
388,19.08.2018,Stabæk,Molde,4 501,3,1,V,U,UTV,UTVVV,1,Eurosport Pluss,7,0,,-,-,-,,,
389,19.08.2018,Strømsgodset,Start,5 922,1,1,U,U,UVV,UVVVV,4,Eurosport Pluss,7,0,,12.2,1.3,0,8.913903973274172,8.913903973274172,8.913903973274172
390,19.08.2018,Vålerenga,Tromsø,8 254,3,0,V,V,VTV,VTVVT,2,Eurosport Norge,7,0,,13.6,2.4,0,8.216462809598152,8.216462809598152,6.568700558666896
391,20.08.2018,Bodø/Glimt,Odd,2 881,1,1,U,U,UUV,UUVVT,3,MAX,1,0,,10.6,5.2,33.9,28.808067080504483,28.808067080504483,59.04839823970596
392,25.08.2018,Tromsø,Bodø/Glimt,4 701,1,2,T,U,UVV,UVVUU,1,Eurosport Norge,6,0,,12.2,5.5,1,37.717269397763395,42.09709051550441,113.35405751673258
393,26.08.2018,Rosenborg,Strømsgodset,16 519,4,3,V,U,UUV,UUVTU,1,MAX,7,0,,8.9,1.2,0.6,14.23851324410345,13.603099865910426,17.192677991445176
394,26.08.2018,Sarpsborg 08,Kristiansund BK,4 773,1,2,T,V,VVT,VVTVU,2,Eurosport Norge,7,0,,5.5,0.1,0.1,24.701992008855296,24.701992008855296,33.203082435582665
395,26.08.2018,Haugesund,Stabæk,3 822,2,0,V,U,UVT,UVTVV,1,Eurosport Pluss,7,0,,8,1.7,3.2,26.57988818367971,18.69480043695725,5.46538547670551
396,26.08.2018,Molde,Ranheim TF,6 864,2,3,T,U,UUT,UUTVV,5,Eurosport Pluss,7,0,,4.4,2.3,26,38.887766885616344,38.887766885616344,8.826837923081913
397,26.08.2018,Sandefjord,Lillestrøm,3 430,1,3,T,U,UVU,UVUVU,1,Eurosport Pluss,7,0,,-,-,-,,,
398,26.08.2018,Vålerenga,Brann,11 759,2,0,V,V,VVV,VVVUT,3,TVNorge,7,0,,10,2.6,0,8.216462809598152,8.216462809598152,6.568700558666896
399,27.08.2018,Start,Odd,3 494,0,1,T,U,UUU,UUUVV,0,MAX,1,0,,11.5,0.3,31.8,50.53401510351483,18.253852147009173,7.66476874015334
400,01.09.2018,Strømsgodset,Tromsø,5 463,2,4,T,T,TVV,TVVTV,1,MAX,6,0,,6.9,0.2,0.2,8.913903973274172,8.913903973274172,8.913903973274172
401,01.09.2018,Stabæk,Sandefjord,3 055,3,3,U,T,TUV,TUVUV,3,Eurosport Norge,6,0,,-,-,-,,,
402,02.09.2018,Odd,Molde,5 289,1,1,U,T,TUU,TUUUV,2,Eurosport Norge,7,0,,7.2,0.3,0,13.115007011078326,2.2043416974473047,11.949518975619416
403,02.09.2018,Bodø/Glimt,Sarpsborg 08,3 178,3,1,V,T,TVV,TVVTV,1,Eurosport Pluss,7,0,,13.5,2.7,0.5,28.808067080504483,28.808067080504483,59.04839823970596
404,02.09.2018,Brann,Ranheim TF,9 764,1,0,V,T,TUU,TUUTV,2,Eurosport Pluss,7,0,,15,6.3,0,12.167235925062082,16.849946387066986,10.850327030298939
405,02.09.2018,Kristiansund BK,Start,3 861,1,1,U,T,TUU,TUUVV,0,Eurosport Pluss,7,0,,9.6,6.1,1.4,35.13357889282683,18.251197865960034,57.666536794393146
406,02.09.2018,Rosenborg,Haugesund,15 427,1,0,V,V,VUV,VUVTV,4,Eurosport Pluss,7,0,,11.1,1.1,0.2,14.23851324410345,14.23851324410345,14.23851324410345
407,02.09.2018,Lillestrøm,Vålerenga,10 409,0,1,T,T,TUV,TUVUV,1,Eurosport Norge,7,0,1.0,8.8,2.2,0,52.678549110759114,52.678549110759114,53.816663086609736
408,15.09.2018,Haugesund,Brann,7 523,1,3,T,V,VVU,VVUVT,2,Eurosport Norge,6,0,,7.9,1.7,5.5,26.57988818367971,18.69480043695725,5.46538547670551
409,16.09.2018,Start,Lillestrøm,10 419,3,0,V,T,TTU,TTUVU,0,Eurosport Norge,7,0,,6.7,0.4,0,50.53401510351483,50.53401510351483,7.66476874015334
410,16.09.2018,Ranheim TF,Strømsgodset,1 582,1,1,U,V,VTU,VTUUT,1,Eurosport Pluss,7,0,,8.9,5.2,1,26.97645560688668,26.97645560688668,26.97645560688668
411,16.09.2018,Sandefjord,Bodø/Glimt,2 556,1,1,U,U,UTU,UTUVU,1,Eurosport Pluss,7,0,,-,-,-,,,
412,16.09.2018,Sarpsborg 08,Odd,4 886,1,2,T,V,VTV,VTVVT,1,Eurosport Pluss,7,0,,7.7,2.2,0,24.701992008855296,24.701992008855296,33.203082435582665
413,16.09.2018,Tromsø,Stabæk,3 473,0,0,U,U,UVV,UVVUT,1,Eurosport Pluss,7,0,,6.8,2.9,0,37.717269397763395,42.09709051550441,113.35405751673258
414,16.09.2018,Vålerenga,Rosenborg,14 740,2,3,T,V,VVT,VVTUT,2,TVNorge,7,0,,9.8,2.9,4.3,8.216462809598152,8.216462809598152,6.568700558666896
415,17.09.2018,Molde,Kristiansund BK,7 911,3,2,V,U,UTT,UTTVU,2,MAX,1,0,,6.5,11,3,38.887766885616344,38.887766885616344,8.826837923081913
416,22.09.2018,Odd,Vålerenga,6 053,3,2,V,T,TUT,TUTUU,1,Eurosport Norge,6,0,,9.1,0.8,0.6,13.115007011078326,9.104780457799261,11.949518975619416
417,23.09.2018,Stabæk,Ranheim TF,3 161,3,2,V,U,UVT,UVTUU,3,Eurosport Norge,7,0,,-,-,-,,,
418,23.09.2018,Bodø/Glimt,Start,2 700,1,2,T,U,UVT,UVTUV,3,Eurosport Pluss,7,0,,7.5,7,46.2,28.808067080504483,28.808067080504483,59.04839823970596
419,23.09.2018,Brann,Sandefjord,10 832,1,1,U,U,UUT,UUTUV,1,Eurosport Pluss,7,0,,7.9,4.9,16.9,12.167235925062082,16.849946387066986,10.850327030298939
420,23.09.2018,Kristiansund BK,Haugesund,3 753,2,1,V,T,TVV,TVVUV,1,Eurosport Pluss,7,0,,5,1,13.9,35.13357889282683,35.13357889282683,57.666536794393146
421,23.09.2018,Strømsgodset,Molde,7 084,1,2,T,V,VUT,VUTVV,2,Eurosport Pluss,7,0,,8.3,0.5,0,8.913903973274172,8.913903973274172,8.913903973274172
422,23.09.2018,Rosenborg,Sarpsborg 08,13 668,3,1,V,T,TVT,TVTVV,1,Eurosport Norge,7,0,,7.6,3.1,13,14.23851324410345,14.23851324410345,14.23851324410345
423,24.09.2018,Lillestrøm,Tromsø,4 672,1,0,V,V,VTT,VTTUV,0,MAX,1,0,,8.7,4.2,0,52.678549110759114,52.678549110759114,53.816663086609736
424,29.09.2018,Sandefjord,Odd,2 601,1,1,U,U,UUU,UUUTU,1,Eurosport Norge,6,0,,-,-,-,,,
425,30.09.2018,Vålerenga,Start,8 200,3,2,V,T,TVU,TVUTU,2,Eurosport Norge,7,0,,9.1,4.6,0,8.216462809598152,8.216462809598152,6.568700558666896
426,30.09.2018,Haugesund,Bodø/Glimt,4 563,1,0,V,V,VTV,VTVVU,1,Eurosport Pluss,7,0,,9.8,3.9,2.8,26.57988818367971,18.69480043695725,19.745465215622293
427,30.09.2018,Lillestrøm,Stabæk,4 642,3,2,V,V,VVT,VVTTU,1,Eurosport Pluss,7,0,,11.1,6,0.2,52.678549110759114,52.678549110759114,53.816663086609736
428,30.09.2018,Ranheim TF,Kristiansund BK,2 030,2,1,V,V,VUV,VUVTU,1,Eurosport Pluss,7,0,,6.5,2.2,12.2,26.97645560688668,26.97645560688668,26.97645560688668
429,30.09.2018,Sarpsborg 08,Strømsgodset,4 481,0,1,T,V,VTV,VTVTV,1,Eurosport Pluss,7,0,,10,6.1,0,24.701992008855296,24.701992008855296,33.203082435582665
430,30.09.2018,Molde,Rosenborg,9 444,1,0,V,T,TVU,TVUTV,3,Eurosport Norge,7,0,,3,8.7,29.8,38.887766885616344,38.887766885616344,8.826837923081913
431,01.10.2018,Tromsø,Brann,3 538,2,1,V,V,VUT,VUTTV,0,MAX,1,0,,4.2,1.7,3,37.717269397763395,42.09709051550441,113.35405751673258
432,06.10.2018,Stabæk,Vålerenga,4 021,1,1,U,V,VVU,VVUUV,3,MAX,6,0,1.0,-,-,-,,,
433,06.10.2018,Strømsgodset,Haugesund,5 477,0,1,T,V,VVT,VVTVV,1,Eurosport Norge,6,0,,0.7,0.5,0,8.913903973274172,8.913903973274172,8.913903973274172
434,07.10.2018,Rosenborg,Sandefjord,13 908,1,1,U,U,UUU,UUUUT,3,Eurosport Norge,7,0,,0.5,1.6,0.8,14.23851324410345,14.23851324410345,14.23851324410345
435,07.10.2018,Bodø/Glimt,Molde,2 781,0,1,T,V,VTU,VTUVT,1,Eurosport Pluss,7,0,,2.6,1,7.6,28.808067080504483,28.808067080504483,59.04839823970596
436,07.10.2018,Kristiansund BK,Tromsø,4 251,5,1,V,V,VVU,VVUTT,2,Eurosport Pluss,7,0,,1.3,3.5,3,35.13357889282683,18.251197865960034,57.666536794393146
437,07.10.2018,Odd,Ranheim TF,4 762,2,0,V,V,VVU,VVUVT,3,Eurosport Pluss,7,0,,5.9,1.1,0,13.115007011078326,9.104780457799261,11.949518975619416
438,07.10.2018,Start,Sarpsborg 08,3 837,1,0,V,T,TVT,TVTVT,3,Eurosport Pluss,7,0,,6.2,1,0.1,50.53401510351483,50.53401510351483,7.66476874015334
439,07.10.2018,Brann,Lillestrøm,9 282,1,1,U,V,VVV,VVVTT,1,Eurosport Norge,7,0,,2.4,1.4,3,12.167235925062082,16.849946387066986,10.850327030298939
440,20.10.2018,Molde,Sarpsborg 08,8 122,2,2,U,V,VTV,VTVTV,1,MAX,6,0,,4,4.6,0.7,38.887766885616344,38.887766885616344,8.826837923081913
441,20.10.2018,Sandefjord,Strømsgodset,2 545,2,1,V,U,UUU,UUUUU,1,Eurosport Norge,6,0,,-,-,-,,,
442,21.10.2018,Vålerenga,Kristiansund BK,7 927,0,2,T,V,VVV,VVVVU,3,Eurosport Norge,7,0,,7.3,0.7,1.8,8.216462809598152,8.216462809598152,6.568700558666896
443,21.10.2018,Haugesund,Odd,3 931,2,0,V,T,TVV,TVVTV,1,Eurosport Pluss,7,0,,11.5,2.9,0,26.57988818367971,18.69480043695725,19.745465215622293
444,21.10.2018,Lillestrøm,Rosenborg,8 526,0,0,U,U,UVV,UVVVT,3,Eurosport Pluss,7,0,,10,1.6,0,52.678549110759114,52.678549110759114,53.816663086609736
445,21.10.2018,Ranheim TF,Bodø/Glimt,1 601,0,0,U,V,VVV,VVVUV,2,Eurosport Pluss,7,0,,9.3,2,4.6,26.97645560688668,26.97645560688668,26.97645560688668
446,21.10.2018,Tromsø,Start,3 116,1,2,T,V,VVV,VVVUT,2,Eurosport Pluss,7,0,,6,11.8,4,37.717269397763395,42.09709051550441,113.35405751673258
447,21.10.2018,Stabæk,Brann,4 031,1,2,T,U,UVV,UVVUU,1,Eurosport Norge,7,0,,-,-,-,,,
448,27.10.2018,Strømsgodset,Vålerenga,6 855,2,0,V,V,VTT,VTTTU,0,Eurosport Norge,6,0,,0.4,0.5,0,8.913903973274172,8.913903973274172,8.913903973274172
449,28.10.2018,Odd,Tromsø,4 943,1,0,V,V,VVU,VVUVT,2,Eurosport Norge,7,0,,-1,4,0,13.115007011078326,9.104780457799261,11.949518975619416
